DAP,RTP
29.27,31.29
29.27,31.23
29.27,31.15
29.27,31.15
29.27,23.81
29.27,41.71
30.82,33.4
30.82,32.81
30.82,32.28
30.82,32.28
30.82,32.68
30.82,32.41
30.82,32.41
30.82,32.45
30.82,32.31
30.82,32.28
30.82,31.78
30.82,31.2
27.14,31.23
27.14,31.21
27.14,31.12
27.14,31.15
27.14,31.15
27.14,31.15
27.14,31.12
27.14,30.75
27.14,28.77
27.14,28.77
27.14,28.7
27.14,25.44
27.97,26.47
27.97,26.63
27.97,26.66
27.97,26.61
27.97,26.55
27.97,26.72
27.97,30.28
27.97,30.73
27.97,32.39
27.97,31.33
27.97,31.26
27.97,32.42
27.38,32.27
27.38,26.72
27.38,26.7
27.38,26.61
27.38,26.58
27.38,26.5
27.38,26.5
27.38,26.58
27.38,26.42
27.38,27.13
27.38,29.78
27.38,28.77
27.89,32.1
27.89,25.36
27.89,25.65
27.89,25.82
27.89,25.73
27.89,25.54
27.89,32.31
27.89,25.59
27.89,25.36
27.89,25.39
27.89,25.55
27.89,24.16
28.51,41.17
28.51,33.21
28.51,33.32
28.51,33.38
28.51,33.52
28.51,32.73
28.51,26.54
28.51,25.4
28.51,26.16
28.51,31.6
28.51,40.02
28.51,-11.23
29.57,20.6
29.57,20.58
29.57,22.53
29.57,22.07
29.57,20.63
29.57,20.61
29.57,22.23
29.57,20.17
29.57,20.59
29.57,20.59
29.57,21
29.57,16.7
31.55,16.76
31.55,20.76
31.55,25.48
31.55,23.33
31.55,20.65
31.55,20.65
31.55,23.71
31.55,21.41
31.55,21.39
31.55,22.57
31.55,22.33
31.55,23.3
33.26,23.26
33.26,23.68
33.26,23.71
33.26,23.78
33.26,23.85
33.26,24.3
33.26,24.81
33.26,24.3
33.26,24.3
33.26,24.01
33.26,23.85
33.26,24.01
34.09,23.79
34.09,23.81
34.09,23.71
34.09,23.42
34.09,23.28
34.09,23.28
34.09,23.28
34.09,23.42
34.09,23.4
34.09,23.42
34.09,23.69
34.09,23.23
33.3,21.54
33.3,22.95
33.3,22.6
33.3,22.02
33.3,22.62
33.3,22.6
33.3,21.89
33.3,21.78
33.3,21.78
33.3,21.89
33.3,21.35
33.3,20.6
33.75,20.42
33.75,20.59
33.75,20.57
33.75,20.57
33.75,20.57
33.75,20.59
33.75,20.59
33.75,20.61
33.75,20.59
33.75,20.58
33.75,20.6
33.75,21.15
33.26,21.89
33.26,22.09
33.26,22.13
33.26,22.02
33.26,22.18
33.26,22.09
33.26,22.16
33.26,22.09
33.26,22.07
33.26,22.21
33.26,22.8
33.26,23.07
33.03,23.75
33.03,23.84
33.03,25.3
33.03,25.28
33.03,25.84
33.03,26.03
33.03,26.11
33.03,26.19
33.03,25.29
33.03,22.58
33.03,23.44
33.03,22.35
33.26,22.38
33.26,22.17
33.26,23.74
33.26,25.71
33.26,25.71
33.26,29.44
33.26,29.44
33.26,29.41
33.26,29.53
33.26,29.44
33.26,30.48
33.26,31.27
34.39,33.36
34.39,33.09
34.39,31.29
34.39,31.2
34.39,31.2
34.39,33.09
34.39,35.27
34.39,34.47
34.39,34.48
34.39,34.51
34.39,36.36
34.39,34.64
38.06,36.18
38.06,36.21
38.06,36.22
38.06,36.22
38.06,36.26
38.06,36.22
38.06,36.25
38.06,36.33
38.06,37.71
38.06,37.7
38.06,38.25
38.06,37.73
42.14,39.78
42.14,41.53
42.14,41.54
42.14,41.58
42.14,39.79
42.14,39.45
42.14,37.74
42.14,37.68
42.14,38.31
42.14,37.72
42.14,37.62
42.14,41.85
38.56,41.91
38.56,41.84
38.56,40.77
38.56,41.9
38.56,46.49
38.56,46.49
38.56,46.49
38.56,39.8
38.56,39.59
38.56,39.28
38.56,38.98
38.56,39.49
36.72,46.49
36.72,41.21
36.72,40.24
36.72,40.71
36.72,39.44
36.72,40.68
36.72,39.86
36.72,39.37
36.72,38.65
36.72,38.77
36.72,38.59
36.72,38.55
33.34,38.84
33.34,38.7
33.34,38.33
33.34,36.76
33.34,36.4
33.34,36.28
33.34,34.58
33.34,34.39
33.34,34.88
33.34,36.99
33.34,37
33.34,38.3
30.23,36.33
30.23,36.48
30.23,36.4
30.23,34.55
30.23,34.39
30.23,33.54
30.23,32.53
30.23,33.11
30.23,33.54
30.23,34.39
30.23,35.69
30.23,43.38
28.41,38.98
28.41,38.97
28.41,38.91
28.41,38.26
28.41,38.9
28.41,38.19
28.41,38.16
28.41,38.12
28.41,35.69
28.41,34.55
28.41,30.46
28.41,62.07
30.85,37.83
30.85,40.22
30.85,36.3
30.85,37.55
30.85,37.31
30.85,37.62
30.85,36.3
30.85,35.53
30.85,36.3
30.85,37.69
30.85,36.3
30.85,33.95
28.12,30.52
28.12,27.29
28.12,27.29
28.12,27.32
28.12,27.23
28.12,27.23
28.12,27.12
28.12,27.12
28.12,36.3
28.12,36.26
28.12,27.12
28.12,37.98
28.21,37.72
28.21,37.65
28.21,36.26
28.21,32.21
28.21,30.2
28.21,30.18
28.21,29.77
28.21,33.54
28.21,30.64
28.21,36.3
28.21,36.3
28.21,27.21
27.65,27.4
27.65,27.32
27.65,27.13
27.65,27.18
27.65,27.18
27.65,27.18
27.65,27.13
27.65,27.16
27.65,29.77
27.65,29.82
27.65,31.88
27.65,20.49
28.86,29.74
28.86,36.27
28.86,30.17
28.86,30.17
28.86,31.68
28.86,27.1
28.86,27.07
28.86,26.86
28.86,27.24
28.86,36.3
28.86,36.3
28.86,26.62
31.01,36.26
31.01,36.83
31.01,36.86
31.01,36.94
31.01,36.86
31.01,36.79
31.01,37.76
31.01,38.54
31.01,36.75
31.01,39.28
31.01,55.41
31.01,18.9
37.97,35.91
37.97,35.03
37.97,35.03
37.97,36.27
37.97,35.29
37.97,32.07
37.97,30.21
37.97,30.54
37.97,33.54
37.97,33.72
37.97,33.54
37.97,33.34
43.59,32.17
43.59,34.29
43.59,34.55
43.59,34.79
43.59,35.03
43.59,35.26
43.59,35.83
43.59,36.3
43.59,36.3
43.59,35.87
43.59,35.92
43.59,36.3
42.34,39.07
42.34,40.47
42.34,40.55
42.34,40.8
42.34,40.67
42.34,38.4
42.34,38.03
42.34,38.03
42.34,38.26
42.34,38.33
42.34,40.78
42.34,44.2
42.43,193.66
42.43,143.39
42.43,44.86
42.43,43.01
42.43,43.07
42.43,41.03
42.43,41.03
42.43,41.03
42.43,41.07
42.43,42.06
42.43,115.7
42.43,36.92
43.47,38.32
43.47,43.26
43.47,43.3
43.47,38.86
43.47,38.82
43.47,43.66
43.47,38.83
43.47,38.74
43.47,38.33
43.47,38.47
43.47,38.84
43.47,54.73
40.02,56.72
40.02,56.18
40.02,52.19
40.02,51.03
40.02,50.76
40.02,50.76
40.02,50.76
40.02,52.32
40.02,52.33
40.02,53.58
40.02,52.44
40.02,43.36
40,39.26
40,35.53
40,40.94
40,35.93
40,28.74
40,28.01
40,27.56
40,28.65
40,28.65
40,28.43
40,28.53
40,36.07
40.01,32.33
40.01,38.76
40.01,34.61
40.01,34.47
40.01,35.33
40.01,41.57
40.01,28.29
40.01,38.73
40.01,36.07
40.01,35.32
40.01,36.07
40.01,24.6
39.64,31.5
39.64,31.52
39.64,31.34
39.64,31.52
39.64,27.67
39.64,31.5
39.64,27.61
39.64,24.7
39.64,27.64
39.64,31.52
39.64,31.5
39.64,31.52
39.63,31.5
39.63,31.32
39.63,31.52
39.63,31.5
39.63,31.5
39.63,31.49
39.63,31.51
39.63,31.49
39.63,31.52
39.63,31.5
39.63,27.59
39.63,26.91
55.26,27.58
55.26,28.32
55.26,38.74
55.26,33.91
55.26,33.91
55.26,33.02
55.26,33.02
55.26,38.73
55.26,33.02
55.26,28.13
55.26,30.62
55.26,28.79
54.16,27.43
54.16,30.51
54.16,27.93
54.16,28.01
54.16,31.18
54.16,28.02
54.16,27.99
54.16,38.77
54.16,33.81
54.16,36.05
54.16,37.95
54.16,30.53
59.9,37.86
59.9,37.89
59.9,39.27
59.9,37.89
59.9,38.09
59.9,39.96
59.9,41.3
59.9,39.86
59.9,42.46
59.9,42.46
59.9,42.46
59.9,46.81
59.21,50.15
59.21,46.94
59.21,42.63
59.21,42.58
59.21,39.04
59.21,50.74
59.21,47.54
59.21,49.67
59.21,47.71
59.21,47.54
59.21,47.51
59.21,47.55
59.2,44.04
59.2,38.87
59.2,40.03
59.2,46.35
59.2,38.34
59.2,58.21
59.2,49.45
59.2,49.39
59.2,47.49
59.2,38.78
59.2,38.8
59.2,42.92
52.23,37.4
52.23,36.54
52.23,46.75
52.23,46.02
52.23,35.75
52.23,37.42
52.23,37.89
52.23,32.76
52.23,35.55
52.23,35.69
52.23,37.18
52.23,34.39
45.13,1.11
45.13,31.38
45.13,28.31
45.13,1.08
45.13,2.27
45.13,18.17
45.13,18.16
45.13,18.14
45.13,19.01
45.13,22.23
45.13,18.93
45.13,34.03
36.43,27.24
36.43,28.26
36.43,28.34
36.43,27.16
36.43,27.13
36.43,27.13
36.43,23.2
36.43,22.69
36.43,22.65
36.43,22.62
36.43,21.68
36.43,32.16
36.55,32.3
36.55,31.78
36.55,32
36.55,32.12
36.55,31.81
36.55,31.87
36.55,32
36.55,31.96
36.55,31.81
36.55,29.94
36.55,26.93
36.55,32.92
36.51,32.92
36.51,32.98
36.51,32.21
36.51,32.34
36.51,32.19
36.51,32.41
36.51,32.82
36.51,32.95
36.51,32.28
36.51,27.01
36.51,27.01
36.51,38.23
36.51,31.8
36.51,22.95
36.51,22.95
36.51,22.93
36.51,22.91
36.51,26.82
36.51,38.26
36.51,38.34
36.51,38.34
36.51,38.34
36.51,38.38
36.51,26.82
36.51,36.11
36.51,36.11
36.51,33.04
36.51,32.3
36.51,32.3
36.51,32.91
36.51,33
36.51,33
36.51,33.07
36.51,33.1
36.51,34.98
36.51,31.58
36.29,38.3
36.29,38.34
36.29,38.23
36.29,37.92
36.29,37.74
36.29,37.75
36.29,32.44
36.29,32.44
36.29,29.89
36.29,32.77
36.29,32.38
36.29,24.65
38.65,33
38.65,32.97
38.65,32.37
38.65,31.89
38.65,31.86
38.65,32.6
38.65,38.15
38.65,38.53
38.65,44.21
38.65,45
38.65,46
38.65,46.93
55.64,78.17
55.64,109.1
55.64,46.85
55.64,46.68
55.64,46.18
55.64,40.45
55.64,40.44
55.64,45
55.64,40.04
55.64,45.81
55.64,46.09
55.64,30.32
59.57,34.05
59.57,34.6
59.57,51.56
59.57,51.82
59.57,51.71
59.57,43.16
59.57,45.95
59.57,45.95
59.57,46.63
59.57,45.95
59.57,45.95
59.57,27.52
59.8,25.71
59.8,31.83
59.8,27.46
59.8,29.64
59.8,29.61
59.8,31.79
59.8,30.18
59.8,30.11
59.8,26.07
59.8,34.51
59.8,30.44
59.8,62.62
56.89,51.66
56.89,52.26
56.89,47.02
56.89,58.6
56.89,56.17
56.89,53.19
56.89,55.76
56.89,53.13
56.89,53.59
56.89,66.51
56.89,71.58
56.89,118.61
62.65,127.53
62.65,128.52
62.65,76.61
62.65,54.57
62.65,62.16
62.65,63.61
62.65,62.15
62.65,60.68
62.65,62.48
62.65,65.01
62.65,65.3
62.65,65.3
60.71,65.3
60.71,65.32
60.71,65.15
60.71,65.29
60.71,67.29
60.71,68.45
60.71,66.51
60.71,66.51
60.71,74.37
60.71,59.96
60.71,59.77
60.71,70.31
55,73.17
55,75.42
55,75.38
55,75.38
55,75.43
55,70.46
55,75.42
55,74.6
55,68.01
55,66.52
55,71.46
55,68.99
57.4,69.03
57.4,68.98
57.4,66.57
57.4,63.49
57.4,63.64
57.4,63.54
57.4,63.54
57.4,64.81
57.4,63.8
57.4,64.78
57.4,64.72
57.4,57.8
54.04,60.49
54.04,60.52
54.04,50.73
54.04,43.03
54.04,51.54
54.04,42.92
54.04,43.81
54.04,42.94
54.04,51.54
54.04,43.75
54.04,45.17
54.04,42.36
54.52,43
54.52,43.07
54.52,42.38
54.52,44.15
54.52,44.15
54.52,26.34
54.52,36.3
54.52,39.63
54.52,36.27
54.52,36.38
54.52,36.37
54.52,36.32
59.41,42.26
59.41,44.03
59.41,42.52
59.41,42.28
59.41,42.26
59.41,44.01
59.41,45.98
59.41,51.99
59.41,51.74
59.41,51.68
59.41,51.81
59.41,51.06
63.81,52.08
63.81,53.04
63.81,54.03
63.81,85.15
63.81,89.69
63.81,59.57
63.81,57.97
63.81,59.51
63.81,53.59
63.81,56.57
63.81,59.5
63.81,53.52
73.23,53.48
73.23,53.97
73.23,59.47
73.23,71.37
73.23,67.3
73.23,84.27
73.23,80.19
73.23,76.65
73.23,72.35
73.23,71.04
73.23,63.84
73.23,65.51
67.28,42.18
67.28,42.15
67.28,71.99
67.28,72.33
67.28,70.69
67.28,58.13
67.28,58.13
67.28,54.3
67.28,57.99
67.28,59.68
67.28,59.68
67.28,72.34
63.27,66.84
63.27,52.66
63.27,48.88
63.27,48.91
63.27,48.98
63.27,50.21
63.27,50.25
63.27,49.04
63.27,48.25
63.27,47.82
63.27,46.91
63.27,65.03
56.69,50.24
56.69,50.24
56.69,50.15
56.69,50.08
56.69,46.42
56.69,43.56
56.69,43.43
56.69,43.41
56.69,44.08
56.69,53.22
56.69,65.95
56.69,52.74
52.56,50.7
52.56,50.8
52.56,59.92
52.56,51.12
52.56,48.59
52.56,48.59
52.56,41.71
52.56,41.47
52.56,43.72
52.56,47.21
52.56,45.79
52.56,39.87
44.7,26.62
44.7,30.48
44.7,34.49
44.7,34.49
44.7,30.39
44.7,32.72
44.7,33.37
44.7,31.2
44.7,28.63
44.7,34.6
44.7,34.64
44.7,41.04
47.39,41.51
47.39,41.3
47.39,37.41
47.39,37.33
47.39,37.26
47.39,34.76
47.39,34.86
47.39,34.89
47.39,33.65
47.39,28.73
47.39,28.56
47.39,34.73
44.89,35.08
44.89,35.26
44.89,35.55
44.89,35.37
44.89,35.22
44.89,35.19
44.89,35.34
44.89,35.26
44.89,35.3
44.89,35.26
44.89,36.67
44.89,34.2
42.08,29.74
42.08,29.7
42.08,29.57
42.08,29.57
42.08,42.21
42.08,42.21
42.08,29.72
42.08,25.97
42.08,25.97
42.08,25.99
42.08,25.91
42.08,25.93
42.58,29.44
42.58,29.51
42.58,29.35
42.58,25.91
42.58,29.37
42.58,29.49
42.58,29.44
42.58,29.38
42.58,29.49
42.58,29.59
42.58,29.53
42.58,29.73
41.3,45.1
41.3,42.19
41.3,34.33
41.3,34.53
41.3,34.43
41.3,30.61
41.3,35.99
41.3,29.85
41.3,29.79
41.3,36.24
41.3,36.24
41.3,38.76
50.16,50.55
50.16,48.77
50.16,49.06
50.16,49.09
50.16,49.19
50.16,49.4
50.16,49.51
50.16,53.58
50.16,60.44
50.16,53.39
50.16,62.05
50.16,31.94
66.03,42.26
66.03,55.84
66.03,55.88
66.03,62.74
66.03,60.12
66.03,60.12
66.03,61.38
66.03,62.82
66.03,60.92
66.03,66.41
66.03,63.99
66.03,59.78
85.06,61.78
85.06,60.51
85.06,67.14
85.06,67.36
85.06,67.46
85.06,67.19
85.06,67.19
85.06,67.23
85.06,59.55
85.06,61.05
85.06,61.09
85.06,61.05
75.88,39.04
75.88,47.63
75.88,64.72
75.88,64.66
75.88,64.65
75.88,61.67
75.88,59.84
75.88,60.18
75.88,54.64
75.88,54.51
75.88,49.41
75.88,54.12
72.55,59.64
72.55,75.18
72.55,95.71
72.55,151.15
72.55,125.98
72.55,64.96
72.55,65.05
72.55,44.47
72.55,40.64
72.55,40.5
72.55,39.62
72.55,53.97
74.07,53.8
74.07,53.75
74.07,53.74
74.07,53.76
74.07,53.75
74.07,53.92
74.07,54.13
74.07,54.22
74.07,54
74.07,54
74.07,62.26
74.07,53.94
69.1,52.35
69.1,53.96
69.1,43.1
69.1,43.09
69.1,42.94
69.1,42.94
69.1,42.94
69.1,42.92
69.1,45.04
69.1,45.05
69.1,52.92
69.1,52.53
70.17,43.32
70.17,54
70.17,46.74
70.17,46.74
70.17,46.77
70.17,46.78
70.17,46.79
70.17,44.53
70.17,44.56
70.17,46.64
70.17,44.45
70.17,43.97
67.13,44.48
67.13,42.8
67.13,43.84
67.13,55.41
67.13,51.04
67.13,51.04
67.13,53.5
67.13,40.56
67.13,41.66
67.13,41.61
67.13,51
67.13,50.89
65.52,52.71
65.52,51.19
65.52,50.99
65.52,50.9
65.52,51.21
65.52,39.93
65.52,30.3
65.52,50.9
65.52,29.26
65.52,29.26
65.52,29.26
65.52,34.08
65.06,48.29
65.06,34.09
65.06,35.16
65.06,38.16
65.06,38.67
65.06,36.91
65.06,36.87
65.06,35.2
65.06,35.18
65.06,35.19
65.06,35.18
65.06,35.05
68.59,36.75
68.59,43.39
68.59,42.39
68.59,40.66
68.59,45.05
68.59,41.48
68.59,42.29
68.59,42.61
68.59,42.64
68.59,38.74
68.59,40.6
68.59,29.51
76.03,35.46
76.03,35.46
76.03,37.82
76.03,38.09
76.03,37.64
76.03,38.44
76.03,41.95
76.03,54.75
76.03,56.72
76.03,56.72
76.03,53.71
76.03,40.82
86.46,40.66
86.46,40.57
86.46,38.29
86.46,38.28
86.46,39.12
86.46,40.51
86.46,40.29
86.46,38.93
86.46,40.53
86.46,40.55
86.46,40.5
86.46,47.28
77.41,54.16
77.41,46.86
77.41,71.98
77.41,45.98
77.41,45.83
77.41,45.98
77.41,46.15
77.41,46.07
77.41,46.53
77.41,46.83
77.41,47.01
77.41,58.6
69.6,55.25
69.6,54.18
69.6,54.19
69.6,53.39
69.6,55.59
69.6,54.19
69.6,52.06
69.6,49.48
69.6,44.57
69.6,42.46
69.6,44.45
69.6,85.72
57.4,60.5
57.4,52.27
57.4,51.29
57.4,48.28
57.4,48.17
57.4,46.99
57.4,43.63
57.4,41.88
57.4,40.74
57.4,47.42
57.4,46.85
57.4,57.5
54.66,46.8
54.66,46.73
54.66,46.85
54.66,41.8
54.66,38.17
54.66,41.36
54.66,41.43
54.66,41.5
54.66,42.74
54.66,41.57
54.66,41.78
54.66,46.68
49.54,44.04
49.54,41.56
49.54,44.95
49.54,44.55
49.54,35.22
49.54,35.15
49.54,35.11
49.54,34.97
49.54,36.89
49.54,37.95
49.54,38.22
49.54,46.95
41,39.81
41,55.53
41,39.95
41,39.95
41,52.4
41,53.43
41,39.78
41,39.71
41,39.71
41,39.68
41,35.4
41,35.55
38.4,34.37
38.4,31.57
38.4,31.57
38.4,33.1
38.4,33.1
38.4,35.36
38.4,39.84
38.4,35.44
38.4,35.44
38.4,35.44
38.4,35.75
38.4,35.26
36.55,31.53
36.55,31.57
36.55,31.6
36.55,31.61
36.55,33.95
36.55,33.88
36.55,33.98
36.55,35.19
36.55,33.99
36.55,34.02
36.55,31.76
36.55,31.9
35.69,39.75
35.69,39.83
35.69,39.81
35.69,39.78
35.69,39.75
35.69,39.78
35.69,39.75
35.69,39.75
35.69,39.81
35.69,39.78
35.69,39.69
35.69,35.68
38.63,35.76
38.63,34.31
38.63,34.15
38.63,35.4
38.63,35.59
38.63,39.31
38.63,39.15
38.63,39.18
38.63,39.48
38.63,39.52
38.63,37.01
38.63,29.96
44.73,41.93
44.73,39.93
44.73,42.07
44.73,55.75
44.73,45.07
44.73,41.96
44.73,56.69
44.73,56.92
44.73,39.78
44.73,39.87
44.73,41.32
44.73,24.46
49.08,52.36
49.08,52.45
49.08,52.25
49.08,52.2
49.08,52.34
49.08,52.1
49.08,50.81
49.08,52.11
49.08,52.35
49.08,52.54
49.08,50.92
49.08,49.67
71.79,60.66
71.79,60.71
71.79,60.54
71.79,59.64
71.79,60.55
71.79,60.6
71.79,59.42
71.79,59.3
71.79,59.59
71.79,60.65
71.79,60.71
71.79,55.39
74.15,49.64
74.15,49.53
74.15,54.28
74.15,54.17
74.15,54.21
74.15,54.28
74.15,53.36
74.15,50.03
74.15,49.82
74.15,49.89
74.15,51.91
74.15,51.54
69.93,51.62
69.93,51.51
69.93,57.45
69.93,53.6
69.93,58.77
69.93,58.94
69.93,59.85
69.93,52.41
69.93,52.16
69.93,52.51
69.93,55.58
69.93,50.05
70.69,54.93
70.69,59.54
70.69,56.67
70.69,55.26
70.69,55.26
70.69,55.33
70.69,58.7
70.69,47.53
70.69,50.03
70.69,50.07
70.69,55.33
70.69,51.2
70.24,50.08
70.24,55.27
70.24,55.3
70.24,55.31
70.24,55.31
70.24,55.28
70.24,55.28
70.24,55.26
70.24,55.29
70.24,55.19
70.24,55.27
70.24,50.08
69.84,55.31
69.84,50.06
69.84,43.25
69.84,43.27
69.84,43.28
69.84,43.27
69.84,40.46
69.84,40.46
69.84,42.9
69.84,42.87
69.84,43.23
69.84,38.3
70.21,38.37
70.21,38.68
70.21,38.83
70.21,38.84
70.21,38.8
70.21,56.67
70.21,55.95
70.21,53.59
70.21,47.41
70.21,50.23
70.21,40.89
70.21,50.25
68.15,50.23
68.15,50.23
68.15,50.28
68.15,50.27
68.15,50.26
68.15,50.26
68.15,58.3
68.15,44.17
68.15,38.84
68.15,40.87
68.15,40.89
68.15,40.87
68.71,40.89
68.71,40.91
68.71,40.9
68.71,40.89
68.71,58.32
68.71,40.9
68.71,40.9
68.71,64.19
68.71,64.35
68.71,64.86
68.71,65.09
68.71,52.66
70.02,65.49
70.02,65.44
70.02,43.83
70.02,65.36
70.02,35.26
70.02,58.25
70.02,43.87
70.02,43.94
70.02,44.58
70.02,58.02
70.02,65.17
70.02,35.26
70.57,40.95
70.57,45.62
70.57,38.32
70.57,40.01
70.57,44.07
70.57,34.33
70.57,38.15
70.57,39.82
70.57,41.78
70.57,42.52
70.57,44
70.57,38.46
77.96,34.51
77.96,35.22
77.96,39.84
77.96,41.75
77.96,41.73
77.96,46.22
77.96,44.04
77.96,43.92
77.96,44.19
77.96,44.18
77.96,44.04
77.96,46.02
76.25,48.75
76.25,45.65
76.25,48.83
76.25,45.38
76.25,44
76.25,44
76.25,43.88
76.25,43.33
76.25,39.28
76.25,38.81
76.25,38.15
76.25,48.76
71.11,45.56
71.11,37.61
71.11,38.77
71.11,38.77
71.11,38.39
71.11,38.42
71.11,38.68
71.11,38.55
71.11,38.46
71.11,43.38
71.11,41.82
71.11,43.26
68,44.68
68,36.3
68,44.98
68,36.31
68,36.34
68,36.28
68,36.28
68,36.3
68,27.59
68,35.27
68,40.43
68,111.09
46.83,53.65
46.83,47.5
46.83,43.19
46.83,35.23
46.83,35.21
46.83,35.19
46.83,35.19
46.83,35.15
46.83,28.25
46.83,25.81
46.83,24.87
46.83,35.19
41.55,35.19
41.55,28.37
41.55,28.21
41.55,24.63
41.55,22.38
41.55,24.51
41.55,26.89
41.55,24.28
41.55,24.06
41.55,23.98
41.55,22.27
41.55,29.21
33.07,31.05
33.07,29.24
33.07,32.96
33.07,33.12
33.07,32.99
33.07,40.38
33.07,59.52
33.07,46.76
33.07,42.63
33.07,59.47
33.07,48.93
33.07,43.35
31.08,43.23
31.08,40.23
31.08,40.23
31.08,40.15
31.08,40.23
31.08,40.27
31.08,40.23
31.08,40.23
31.08,40.23
31.08,40.34
31.08,40.27
31.08,39.92
31.01,35.37
31.01,34.33
31.01,32.77
31.01,32.74
31.01,32.71
31.01,33.52
31.01,33.49
31.01,33.49
31.01,33.49
31.01,32.96
31.01,33.49
31.01,33.46
31.07,33.52
31.07,34.09
31.07,31.52
31.07,31.49
31.07,32.96
31.07,35.37
31.07,42.74
31.07,38.58
31.07,36.57
31.07,35.93
31.07,38.76
31.07,36.57
31.08,34.73
31.08,35.33
31.08,35.33
31.08,36.57
31.08,42.71
31.08,36.56
31.08,35.33
31.08,41.93
31.08,44.13
31.08,52.31
31.08,62.28
31.08,33.17
32,33.25
32,32.9
32,32.9
32,32.92
32,33.23
32,33.27
32,42.71
32,38.75
32,38.76
32,58.79
32,133.66
32,25.84
45.07,29.17
45.07,29.81
45.07,29.21
45.07,29.27
45.07,33.29
45.07,33.29
45.07,33.34
45.07,33.79
45.07,33.37
45.07,34.13
45.07,36.11
45.07,27.64
55.54,36.81
55.54,36.94
55.54,36.72
55.54,37.13
55.54,42.2
55.54,37.13
55.54,36.58
55.54,36.69
55.54,36.72
55.54,36.57
55.54,36.49
55.54,33.27
60,33.51
60,33.24
60,33.27
60,33.27
60,32.92
60,34.38
60,33.34
60,33.34
60,34.16
60,33.63
60,33.34
60,34.13
55.85,34.17
55.85,36.55
55.85,35.94
55.85,35.21
55.85,30.8
55.85,31.53
55.85,31.56
55.85,31.74
55.85,31.07
55.85,31.54
55.85,30.89
55.85,32.14
46.77,31.32
46.77,31.5
46.77,32.58
46.77,32.58
46.77,32.13
46.77,32.35
46.77,32.26
46.77,32.36
46.77,33.01
46.77,32.3
46.77,32.91
46.77,35.52
44.72,41.79
44.72,41.8
44.72,39.79
44.72,34.82
44.72,34.89
44.72,34.7
44.72,34.79
44.72,34.73
44.72,33.75
44.72,33.82
44.72,33.75
44.72,37.24
41.82,37.36
41.82,37.4
41.82,37.29
41.82,39.07
41.82,37.1
41.82,35.31
41.82,34.78
41.82,32.53
41.82,33.65
41.82,33.65
41.82,33.64
41.82,33.47
42.23,34.81
42.23,34.81
42.23,34.28
42.23,33.66
42.23,33.42
42.23,33.51
42.23,33.44
42.23,33.57
42.23,33.54
42.23,33.51
42.23,33.42
42.23,33.72
40.94,33.77
40.94,33.86
40.94,33.72
40.94,33.72
40.94,33.28
40.94,32.26
40.94,32.49
40.94,32.77
40.94,32.78
40.94,33.28
40.94,32.26
40.94,32.26
40.08,32.26
40.08,32.26
40.08,32.23
40.08,32.22
40.08,32.23
40.08,32.26
40.08,32.42
40.08,32.59
40.08,32.42
40.08,32.56
40.08,33.41
40.08,30.57
41.41,31.77
41.41,31.8
41.41,32.02
41.41,32.31
41.41,32.31
41.41,32.31
41.41,33.21
41.41,41.35
41.41,41.35
41.41,39.16
41.41,41.35
41.41,41.35
46.05,41.31
46.05,42.37
46.05,41.88
46.05,41.35
46.05,42.39
46.05,29.4
46.05,41.31
46.05,42.37
46.05,33.03
46.05,41.31
46.05,64.76
46.05,41.89
48.13,41.92
48.13,48.43
48.13,42.4
48.13,41.31
48.13,33.5
48.13,32.03
48.13,30.36
48.13,29.32
48.13,31.8
48.13,32.92
48.13,32.31
48.13,42.4
46.23,31.81
46.23,32.31
46.23,41.16
46.23,47.49
46.23,32.59
46.23,195.86
46.23,29.79
46.23,31.3
46.23,289.9
46.23,42
46.23,49.61
46.23,41.16
39.17,34.31
39.17,34.31
39.17,34.31
39.17,34.3
39.17,33.07
39.17,33.3
39.17,33.81
39.17,33
39.17,32.86
39.17,32.86
39.17,32.79
39.17,35.31
41.12,35.1
41.12,35.07
41.12,35.06
41.12,33.47
41.12,33.36
41.12,31.12
41.12,33.36
41.12,30.91
41.12,31.06
41.12,32.46
41.12,31.02
41.12,37.05
31.86,35.13
31.86,35.07
31.86,34.96
31.86,34.85
31.86,32.42
31.86,31.5
31.86,29.68
31.86,29.68
31.86,29.65
31.86,29.54
31.86,29.5
31.86,35.01
30.42,35.07
30.42,35
30.42,32.95
30.42,32.75
30.42,32.62
30.42,32.36
30.42,32.3
30.42,32.39
30.42,30.26
30.42,30.22
30.42,30.37
30.42,26.54
29.71,25.2
29.71,20.72
29.71,20.78
29.71,25.27
29.71,25.37
29.71,25.34
29.71,20.83
29.71,20.96
29.71,20.82
29.71,20.8
29.71,20.63
29.71,26.71
28.22,27.49
28.22,27.19
28.22,27.11
28.22,26.72
28.22,26.69
28.22,25.26
28.22,25.09
28.22,25.09
28.22,25.24
28.22,25.17
28.22,25.24
28.22,26.78
26.84,27.14
26.84,27.25
26.84,26.78
26.84,25.15
26.84,25.12
26.84,25.07
26.84,23.79
26.84,23.84
26.84,23.89
26.84,25.28
26.84,24.1
26.84,24.98
26.63,26.42
26.63,26.75
26.63,26.5
26.63,24.98
26.63,25.08
26.63,25.83
26.63,25.82
26.63,25
26.63,24.95
26.63,24.81
26.63,24.83
26.63,24.81
26.69,24.89
26.69,25.01
